fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,tmax,dir,velmedia,racha,hr_media,hr_max,hr_min,station_id,year_req,sol,pres_max,hora_pres_max,pres_min,hora_pres_min
2016-03-16,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,17.2,0,12.7,21.8,7,4.4,10.8,73,87,56,C029O,2016,11.3,1019.2,00,1016.1,16
2016-03-17,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19,0,14.7,23.3,32,5,9.7,66,86,42,C029O,2016,10.8,1018,23,1015.3,17
2016-03-18,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,18.5,0,13,24,32,4.4,11.7,65,88,44,C029O,2016,11.2,1018.1,Varias,1015.8,05
2016-03-19,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.8,0.6,15.9,23.6,99,6.1,12.8,61,85,32,C029O,2016,6.5,1017.8,00,1014.7,05
2016-03-20,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,18.8,0.1,14.5,23,34,5.6,14.4,56,90,33,C029O,2016,8.4,1016.8,00,1014.2,05
2016-03-21,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,18,0,14.4,21.6,29,6.7,16.1,50,77,30,C029O,2016,8.3,1020.1,Varias,1015.1,05
2016-03-22,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.1,0,15.6,22.6,32,6.9,13.9,55,76,34,C029O,2016,7,1021.9,Varias,1018.5,05
2016-03-23,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,17.2,1.4,12.7,21.8,99,7.5,16.9,59,94,43,C029O,2016,6.2,1020.1,00,1015.1,16
2016-03-24,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,17.8,0,13.5,22.1,2,8.3,16.4,58,86,34,C029O,2016,6.7,1024,Varias,1015.6,04
2016-03-25,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,18,0,13.7,22.2,6,5.8,12.5,56,75,42,C029O,2016,6.5,1025.8,Varias,1021.8,05
2016-03-26,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,16.8,0,12.4,21.1,33,5.3,11.4,63,78,49,C029O,2016,11.5,1025.5,Varias,1022.5,16
2016-03-27,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,17.1,0,12.1,22.1,99,5.6,12.5,60,78,43,C029O,2016,10.7,1024.1,00,1019.6,17
2016-03-28,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.6,0,14.9,24.4,3,5.3,12.5,62,88,33,C029O,2016,10.8,1021.4,00,1017.4,16
2016-03-29,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,17.2,0,13.4,20.9,99,5,9.7,67,81,49,C029O,2016,11.2,1018.1,00,1013.4,19
2016-03-30,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,17,0,12.8,21.2,33,2.2,9.2,68,87,56,C029O,2016,5.8,1014,00,1010.6,17
2016-03-31,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19,0.1,16.2,21.7,1,9.7,18.6,63,88,52,C029O,2016,2.8,1018.8,Varias,1012.8,04
2016-04-01,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,18.4,0,15.1,21.6,2,8.9,18.1,54,63,42,C029O,2016,6.6,1018.6,00,1014.2,16
2016-04-02,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,17.8,0,15,20.5,32,5.6,12.8,54,72,43,C029O,2016,0.2,1015.1,00,1011.7,05
2016-04-03,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,18.3,0,12.8,23.8,34,6.1,14.4,61,80,46,C029O,2016,8,1019,Varias,1013.9,04
2016-04-04,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.6,0,15.7,23.4,29,5,15,62,86,47,C029O,2016,7.7,1019.4,Varias,1016.1,16
2016-04-05,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.4,0.1,15.9,22.8,34,7.8,18.1,74,89,49,C029O,2016,4.4,1016.8,00,1014.3,16
2016-04-06,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,18.8,0.1,15.1,22.5,1,12.2,22.8,64,91,46,C029O,2016,7.7,1015.8,00,1011.6,17
2016-04-07,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.5,0,15.9,23.1,1,9.4,17.5,58,74,41,C029O,2016,10.6,1014.8,Varias,1011.4,05
2016-04-08,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.3,0,16,22.6,34,12.5,21.7,63,77,49,C029O,2016,11.1,1016.8,Varias,1013.3,05
2016-04-09,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.2,0,15,23.5,1,10,17.5,60,82,45,C029O,2016,11.2,1016.4,00,1013.5,04
2016-04-10,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.2,0,16.4,22,33,4.7,13.9,53,77,39,C029O,2016,5.2,1015.8,00,1012.6,16
2016-04-11,C029O,LANZAROTE AEROPUERTO,LAS PALMAS,14,19.4,0,14.5,24.3,34,3.9,13.9,49,79,30,C029O,2016,5.4,1015.1,Varias,1012.2,15
